Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
13.14129858,22.24059868,-21.17919922,-18.15359879,35.67570403
13.15129858,22.21619987,-21.15480042,-18.20240021,35.67089137
13.16129858,22.27719879,-21.20359993,-18.15359879,35.71301422
13.17129858,22.27719879,-21.19140053,-18.16580009,35.71197748
13.18129858,22.3137989,-21.22799873,-18.1779995,35.76273504
13.19129858,22.27719879,-21.20359993,-18.16580009,35.71921792
13.20129858,22.24059868,-21.16699982,-18.14139938,35.66225571
13.21129858,22.21619987,-21.21579933,-18.09259987,35.65125311
13.22129858,22.13080025,-21.22799873,-18.08040047,35.59917318
13.23129858,22.19179916,-21.3987999,-18.31220055,35.85695575
13.24129858,22.09420013,-21.33779907,-18.38539886,35.79774071
13.25129858,22.03319931,-21.36219978,-18.37319946,35.76842057
13.26129858,22.00880051,-21.36219978,-18.43420029,35.78478195
13.27129858,22.02099991,-21.38660049,-18.50740051,35.84459501
13.28129858,22.03319931,-21.4231987,-18.56839943,35.90544209
13.29129858,22.04539871,-21.37439919,-18.56839943,35.88384041
13.30129858,22.05760002,-21.38660049,-18.58059883,35.90491683
13.31129858,21.9843998,-21.17919922,-18.31220055,35.59787919
13.32129858,21.95999908,-21.19140053,-18.31220055,35.59007874
13.33129858,21.9965992,-21.15480042,-18.33659935,35.60346658
13.34129858,21.95999908,-21.1303997,-18.32439995,35.56007572
13.35129858,21.89900017,-21.1303997,-18.37319946,35.54763647
13.36129858,21.95999908,-21.10599899,-18.32439995,35.54558182
13.37129858,21.94779968,-21.1303997,-18.32439995,35.55254331
13.38129858,21.92339897,-21.10599899,-18.29999924,35.51040112
13.39129858,21.89900017,-21.14259911,-18.23900032,35.48572724
13.40129858,21.91119957,-21.14259911,-18.1901989,35.46820406
13.41129858,21.88679886,-21.17919922,-18.14139938,35.44997624
13.42129858,21.94779968,-21.19140053,-18.08040047,35.46381604
13.43129858,21.97220039,-21.20359993,-17.98279953,35.43658165
13.44129858,21.82579994,-21.22799873,-17.94619942,35.34203654
13.45129858,21.78919983,-21.25239944,-17.98279953,35.3527197
13.46129858,21.80139923,-21.25239944,-17.99499893,35.36644564
13.47129858,21.81359863,-21.20359993,-18.03159904,35.36331856
13.48129858,21.75259972,-21.20359993,-18.11700058,35.3693929
13.49129858,21.77700043,-21.16699982,-18.11700058,35.36248491
13.50129858,21.77700043,-21.15480042,-18.1901989,35.39274875
13.51129858,21.77700043,-21.15480042,-18.22679901,35.4115734
13.52129858,21.89900017,-21.08160019,-18.37319946,35.5186505
13.53129858,21.95999908,-21.05719948,-18.37319946,35.54182984
13.54129858,21.9965992,-20.94739914,-18.51959991,35.57554621
13.55129858,22.08199883,-20.94739914,-18.51959991,35.62841259
13.56129858,22.19179916,-20.97179985,-18.43420029,35.66668024
13.57129858,22.14299965,-20.99619865,-18.40979958,35.63809074
13.58129858,22.11859894,-20.93519974,-18.42199898,35.59332878
13.59129858,22.10639954,-20.94739914,-18.40979958,35.58661478
13.60129858,22.08199883,-21.03279877,-18.32439995,35.57775892
13.61129858,22.04539871,-21.02059937,-18.44639969,35.61088125
13.62129858,22.03319931,-21.1182003,-18.31220055,35.59181008
13.63129858,21.92339897,-21.14259911,-18.31220055,35.53845253
13.64129858,21.89900017,-21.1182003,-18.39760017,35.55300669
13.65129858,21.91119957,-21.1182003,-18.40979958,35.56683527
13.66129858,21.89900017,-21.16699982,-18.38539886,35.57570774
13.67129858,21.89900017,-21.1303997,-18.38539886,35.5539434
13.68129858,21.91119957,-21.09379959,-18.45859909,35.57764647
13.69129858,21.92339897,-21.10599899,-18.38539886,35.55448646
13.70129858,21.89900017,-21.1303997,-18.43420029,35.57920376
13.71129858,21.9965992,-21.16699982,-18.4829998,35.68632146
13.72129858,21.9965992,-21.19140053,-18.43420029,35.67555988
13.73129858,22.08199883,-21.14259911,-18.4951992,35.73089087
13.74129858,22.15519905,-21.1182003,-18.43420029,35.73025286
13.75129858,22.13080025,-21.15480042,-18.43420029,35.73678274
13.76129858,22.03319931,-21.1303997,-18.36100006,35.624177
13.77129858,22.09420013,-21.1303997,-18.33659935,35.64938074
13.78129858,22.13080025,-21.1182003,-18.31220055,35.65231258
13.79129858,22.05760002,-21.06939888,-18.27560043,35.55917405
13.80129858,22.00880051,-21.00839996,-18.21459961,35.46141294
13.81129858,21.95999908,-21.05719948,-18.21459961,35.46010221
13.82129858,21.85019875,-21.09379959,-18.23900032,35.42655359
13.83129858,21.80139923,-21.14259911,-18.23900032,35.42557887
13.84129858,21.87459946,-21.16699982,-18.26339912,35.49777078
13.85129858,21.86240005,-21.05719948,-18.64159966,35.62133383
13.86129858,21.80139923,-21.08160019,-18.66600037,35.61115618
13.87129858,21.83799934,-21.1303997,-18.69039917,35.67524391
13.88129858,21.86240005,-21.14259911,-18.75139999,35.72938615
13.89129858,21.89900017,-21.10599899,-18.7635994,35.73656481
13.90129858,21.95999908,-21.09379959,-18.75139999,35.76038231
13.91129858,21.9843998,-21.02059937,-18.70260048,35.7066758
13.92129858,21.91119957,-21.04500008,-18.66600037,35.65686841
13.93129858,21.83799934,-21.22799873,-18.31220055,35.53678143
13.94129858,21.85019875,-21.22799873,-18.32439995,35.55056608
13.95129858,21.83799934,-21.20359993,-18.28779984,35.50963937
13.96129858,21.85019875,-21.17919922,-18.27560043,35.49629891
13.97129858,21.80139923,-21.20359993,-18.26339912,35.47457408
13.98129858,21.77700043,-21.19140053,-18.32439995,35.48375456
13.99129858,21.83799934,-21.21579933,-18.33659935,35.54207693
14.00129858,21.92339897,-21.15480042,-18.38539886,35.58347783
14.01129858,21.93560028,-21.10599899,-18.36100006,35.54940332
14.02129858,21.97220039,-21.06939888,-18.33659935,35.53769879
14.03129858,21.92339897,-21.06939888,-18.39760017,35.5390867
14.04129858,21.94779968,-21.1182003,-18.42199898,35.59570678
14.05129858,21.93560028,-21.1303997,-18.40979958,35.58911451
14.06129858,21.89900017,-21.1303997,-18.39760017,35.56025439
14.07129858,21.91119957,-21.15480042,-18.42199898,35.5948914
14.08129858,21.91119957,-21.15480042,-18.36100006,35.56335994
14.09129858,21.88679886,-21.1182003,-18.4708004,35.58343457
14.10129858,21.87459946,-21.1182003,-18.44639969,35.56326963
14.11129858,21.92339897,-21.10599899,-18.36100006,35.54187585
14.12129858,21.94779968,-21.04500008,-18.34879875,35.51445276
14.13129858,21.94779968,-21.03279877,-18.37319946,35.51983943
14.14129858,22.03319931,-21.03279877,-18.42199898,35.59790081
14.15129858,21.9843998,-20.98399925,-18.44639969,35.55153612
14.16129858,21.92339897,-21.17919922,-18.83679962,35.83320976
14.17129858,21.94779968,-21.25239944,-18.71479988,35.82756101
14.18129858,21.89900017,-21.24020004,-18.7757988,35.82238025
14.19129858,21.88679886,-21.24020004,-18.83679962,35.84693965
14.20129858,21.77700043,-21.25239944,-18.82460022,35.78083011
14.21129858,21.74040031,-21.26459885,-18.82460022,35.76581809
14.22129858,21.72819901,-21.22799873,-18.78800011,35.71738387
14.23129858,21.74040031,-21.21579933,-18.73920059,35.69191485
14.24129858,21.75259972,-21.00839996,-18.33659935,35.36607611
14.25129858,21.76479912,-20.95960045,-18.40979958,35.38265185
14.26129858,21.74040031,-21.00839996,-18.4829998,35.43471683
14.27129858,21.75259972,-21.00839996,-18.4708004,35.43584246
14.28129858,21.75259972,-21.05719948,-18.55620003,35.50934812
14.29129858,21.87459946,-21.02059937,-18.59280014,35.5816795
14.30129858,21.85019875,-21.05719948,-18.62940025,35.60746254
14.31129858,21.82579994,-21.06939888,-18.71479988,35.64447849
14.32129858,21.86240005,-21.06939888,-18.7635994,35.69253098
14.33129858,21.87459946,-21.08160019,-18.7635994,35.70720698
14.34129858,21.91119957,-21.06939888,-18.61719894,35.64576177
14.35129858,21.95999908,-21.08160019,-18.58059883,35.66390443
14.36129858,22.05760002,-21.08160019,-18.4829998,35.67341961
14.37129858,22.09420013,-20.94739914,-18.62940025,35.69316131
14.38129858,22.08199883,-20.93519974,-18.61719894,35.67208091
14.39129858,22.17959976,-20.94739914,-18.62940025,35.74608692
14.40129858,22.15519905,-20.97179985,-18.65379906,35.75798447
14.41129858,22.17959976,-20.99619865,-18.59280014,35.75565998
14.42129858,22.16740036,-20.95960045,-18.61719894,35.73931429
14.43129858,22.11859894,-20.94739914,-18.60499954,35.69554535
14.44129858,22.08199883,-20.94739914,-18.70260048,35.72387811
14.45129858,22.04539871,-21.09379959,-18.51959991,35.69206588
14.46129858,22.00880051,-21.08160019,-18.58059883,35.69397455
14.47129858,21.9843998,-21.10599899,-18.53179932,35.66797743
14.48129858,22.02099991,-21.05719948,-18.4829998,35.63637704
14.49129858,21.95999908,-21.00839996,-18.53179932,35.5952527
14.50129858,21.93560028,-21.02059937,-18.56839943,35.60648276
14.51129858,21.93560028,-21.00839996,-18.62940025,35.63113782
14.52129858,21.93560028,-21.00839996,-18.54399872,35.58656091
14.53129858,21.91119957,-20.99619865,-18.56839943,35.57704993
14.54129858,21.93560028,-20.98399925,-18.53179932,35.56580338
14.55129858,21.97220039,-20.98399925,-18.55620003,35.60110074
14.56129858,21.9843998,-20.97179985,-18.58059883,35.61416679
14.57129858,22.00880051,-20.76440048,-18.88559914,35.66810174
14.58129858,22.09420013,-20.75219917,-18.90999985,35.72667833
14.59129858,22.06979942,-20.76440048,-18.93440056,35.73160923
14.60129858,22.05760002,-20.76440048,-18.93440056,35.7240755
14.61129858,22.09420013,-20.76440048,-18.97099876,35.76608451
14.62129858,22.17959976,-20.76440048,-18.92219925,35.7930803
14.63129858,22.08199883,-20.76440048,-18.86120033,35.70041845
14.64129858,22.04539871,-20.8132,-18.7757988,35.66117663
14.65129858,22.02099991,-21.03279877,-18.4708004,35.61563601
14.66129858,21.9843998,-21.00839996,-18.44639969,35.56594389
14.67129858,22.04539871,-21.00839996,-18.39760017,35.57842275
14.68129858,22.05760002,-21.03279877,-18.92219925,35.8743079
14.69129858,22.00880051,-21.10599899,-18.88559914,35.86804076
14.70129858,22.05760002,-21.14259911,-18.94659996,35.95164622
14.71129858,22.10639954,-21.14259911,-18.95879936,35.98803233
14.72129858,22.19179916,-21.14259911,-19.04419899,36.0855506
14.73129858,22.26499939,-21.16699982,-19.0685997,36.15775952
14.74129858,22.3137989,-21.21579933,-19.0807991,36.22281956
14.75129858,22.33819962,-21.25239944,-19.11739922,36.27856939
14.76129858,22.38699913,-21.21579933,-18.61719894,36.02621223
14.77129858,22.37479973,-21.19140053,-18.56839943,35.97905747
14.78129858,22.2894001,-21.19140053,-18.45859909,35.86938379
14.79129858,22.3137989,-21.16699982,-18.43420029,35.85759673
14.80129858,22.26499939,-21.16699982,-18.44639969,35.83352816
14.81129858,22.25279999,-21.1182003,-18.42199898,35.78457122
14.82129858,22.16740036,-21.06939888,-18.43420029,35.70900374
14.83129858,22.14299965,-21.04500008,-18.40979958,35.66686392
14.84129858,22.11859894,-21.05719948,-18.37319946,35.64004107
14.85129858,22.14299965,-21.05719948,-18.45859909,35.69927119
14.86129858,22.13080025,-21.05719948,-18.56839943,35.74861433
14.87129858,22.13080025,-21.08160019,-18.60499954,35.78200936
14.88129858,22.06979942,-21.28899956,-18.97099876,36.05823544
14.89129858,22.05760002,-21.31340027,-18.97099876,36.06518465
14.90129858,22.03319931,-21.37439919,-18.86120033,36.02876199
14.91129858,21.97220039,-21.36219978,-18.82460022,35.96507672
14.92129858,21.94779968,-21.35000038,-18.84899902,35.95571153
14.93129858,21.91119957,-21.38660049,-18.7757988,35.91682012
14.94129858,21.86240005,-21.36219978,-18.72699928,35.84701686
14.95129858,21.87459946,-21.36219978,-18.72699928,35.85445834
14.96129858,21.91119957,-21.14259911,-18.31220055,35.53092811
14.97129858,21.9965992,-21.15480042,-18.34879875,35.60975109
14.98129858,22.14299965,-21.1182003,-18.44639969,35.72898654
14.99129858,22.25279999,-21.22799873,-18.7635994,36.02620851
15.00129858,22.22839928,-21.24020004,-18.7635994,36.01833553
15.01129858,22.25279999,-21.17919922,-18.75139999,35.99111819
15.02129858,22.2894001,-21.21579933,-18.69039917,36.00359037
15.03129858,22.26499939,-21.19140053,-18.78800011,36.02491641
15.04129858,22.25279999,-21.17919922,-18.7757988,36.00383601
15.05129858,22.15519905,-21.17919922,-18.73920059,35.92448974
15.06129858,22.13080025,-21.16699982,-18.65379906,35.85775258
15.07129858,22.04539871,-21.05719948,-18.39760017,35.60725974
15.08129858,22.02099991,-21.04500008,-18.39760017,35.58494285
15.09129858,21.9843998,-21.03279877,-18.4708004,35.59301794
15.10129858,21.97220039,-20.99619865,-18.51959991,35.58923333
15.11129858,21.9843998,-21.02059937,-18.39760017,35.54787088
15.12129858,22.08199883,-21.03279877,-18.38539886,35.60921492
15.13129858,22.11859894,-21.00839996,-18.36100006,35.60493802
15.14129858,22.02099991,-21.08160019,-18.36100006,35.58770331
15.15129858,22.03319931,-21.1182003,-18.29999924,35.58553397
15.16129858,22.05760002,-21.10599899,-18.32439995,35.60596222
15.17129858,22.15519905,-21.1303997,-18.28779984,35.66216846
15.18129858,22.15519905,-21.10599899,-18.28779984,35.64771607
15.19129858,22.15519905,-21.1182003,-18.4951992,35.76176202
15.20129858,22.03319931,-21.16699982,-18.4708004,35.70258003
15.21129858,22.04539871,-21.14259911,-18.50740051,35.71460451
15.22129858,22.09420013,-21.09379959,-18.54399872,35.73488421
15.23129858,22.11859894,-21.03279877,-18.56839943,35.72669171
15.24129858,22.20400047,-21.06939888,-18.4951992,35.7632437
15.25129858,22.17959976,-21.06939888,-18.43420029,35.71657815
15.26129858,22.22839928,-21.1303997,-18.42199898,35.7766065
15.27129858,22.21619987,-21.1182003,-18.21459961,35.6554282
15.28129858,22.2894001,-21.06939888,-18.28779984,35.70967024
15.29129858,22.25279999,-21.09379959,-18.26339912,35.68875504
15.30129858,22.2894001,-20.95960045,-18.4829998,35.74553804
15.31129858,22.26499939,-20.99619865,-18.45859909,35.73920027
15.32129858,22.22839928,-20.95960045,-18.53179932,35.73281645
15.33129858,22.17959976,-20.99619865,-18.51959991,35.71765088
15.34129858,22.10639954,-20.99619865,-18.50740051,35.66590994
15.35129858,22.09420013,-21.05719948,-18.4951992,35.68797729
15.36129858,22.06979942,-21.09379959,-18.42199898,35.65661894
15.37129858,22.09420013,-21.1303997,-18.42199898,35.69338199
15.38129858,22.09420013,-21.28899956,-18.1779995,35.6625132
15.39129858,22.14299965,-21.28899956,-18.1779995,35.69276679
15.40129858,22.20400047,-21.14259911,-18.45859909,35.78752596
15.41129858,22.25279999,-21.1303997,-18.4829998,35.82320729
15.42129858,22.33819962,-21.10599899,-18.38539886,35.81174733
15.43129858,22.33819962,-21.03279877,-18.40979958,35.78120326
15.44129858,22.36260033,-20.99619865,-18.40979958,35.77494894
15.45129858,22.36260033,-20.94739914,-18.33659935,35.70868662
15.46129858,22.37479973,-20.95960045,-18.33659935,35.72348513
15.47129858,22.39920044,-20.97179985,-18.28779984,35.72092093
15.48129858,22.43579865,-21.1182003,-17.8852005,35.62616794
15.49129858,22.42359924,-21.06939888,-17.9095993,35.60184152
15.50129858,22.37479973,-21.04500008,-18.00720024,35.60593984
15.51129858,22.41139984,-21.05719948,-18.00720024,35.63615795
15.52129858,22.42359924,-21.1182003,-18.03159904,35.69222256
15.53129858,22.39920044,-21.1303997,-18.06819916,35.70263005
15.54129858,22.33819962,-21.17919922,-18.05599976,35.68715131
15.55129858,22.2894001,-21.19140053,-18.06819916,35.67005234
15.56129858,22.27719879,-21.21579933,-18.14139938,35.71406024
15.57129858,22.3137989,-21.25239944,-18.10479927,35.74008758
15.58129858,22.36260033,-21.24020004,-18.10479927,35.76332965
15.59129858,22.27719879,-21.28899956,-18.15359879,35.76378387
15.60129858,22.24059868,-21.25239944,-18.14139938,35.71301
15.61129858,22.26499939,-21.26459885,-18.15359879,35.74166351
15.62129858,22.32600021,-21.21579933,-18.14139938,35.74452124
15.63129858,22.3137989,-21.21579933,-18.20240021,35.76790651
15.64129858,22.2894001,-21.16699982,-18.16580009,35.70511912
15.65129858,22.20400047,-21.14259911,-18.16580009,35.63738805
15.66129858,22.10639954,-21.19140053,-18.10479927,35.57459927
15.67129858,22.19179916,-21.1303997,-18.05599976,35.56668201
15.68129858,22.17959976,-21.1182003,-18.06819916,35.5580209
15.69129858,22.15519905,-21.10599899,-18.08040047,35.54176303
15.70129858,22.10639954,-21.10599899,-18.14139938,35.54246004
15.71129858,22.11859894,-21.28899956,-18.44639969,35.81513064
15.72129858,22.15519905,-21.36219978,-18.42199898,35.86873947
15.73129858,22.22839928,-21.36219978,-18.42199898,35.9139995
15.74129858,22.3015995,-21.4109993,-18.43420029,35.99461031
15.75129858,22.3015995,-21.43540001,-18.38539886,35.98417159
15.76129858,22.2894001,-21.45979881,-18.37319946,35.98492435
15.77129858,22.27719879,-21.48419952,-18.38539886,35.99815699
15.78129858,22.3137989,-21.47200012,-18.26339912,35.95141386
15.79129858,22.32600021,-21.30119896,-17.92179871,35.68448166
15.80129858,22.3137989,-21.28899956,-17.95839882,35.68797013
15.81129858,22.25279999,-21.37439919,-17.95839882,35.70092626
15.82129858,22.22839928,-21.31340027,-17.98279953,35.6615177
15.83129858,22.2894001,-21.37439919,-18.05599976,35.77291468
15.84129858,22.41139984,-21.4109993,-18.12919998,35.90779338
15.85129858,22.48460007,-21.38660049,-18.14139938,35.94515673
15.86129858,22.46019936,-21.43540001,-18.16580009,35.97128329
15.87129858,22.47239876,-21.4231987,-18.1779995,35.97779613
15.88129858,22.41139984,-21.37439919,-18.1779995,35.91065927
15.89129858,22.39920044,-21.30119896,-18.16580009,35.85333388
15.90129858,22.42359924,-21.27680016,-18.20240021,35.87265534
15.91129858,22.37479973,-21.20359993,-18.15359879,35.77397744
15.92129858,22.3015995,-21.15480042,-18.12919998,35.68689974
15.93129858,22.22839928,-21.22799873,-18.10479927,35.67230608
15.94129858,22.17959976,-21.16699982,-18.11700058,35.6118272
15.95129858,22.14299965,-21.16699982,-18.08040047,35.57042586
15.96129858,22.13080025,-21.17919922,-18.05599976,35.55769855
15.97129858,22.05760002,-21.20359993,-18.06819916,35.53294513
15.98129858,22.00880051,-21.25239944,-18.06819916,35.53183928
15.99129858,21.97220039,-21.27680016,-18.08040047,35.52999713
16.00129858,22.00880051,-21.22799873,-18.00720024,35.48625777
16.01129858,22.13080025,-21.17919922,-17.97060013,35.5144093
16.02129858,22.16740036,-21.24020004,-18.04380035,35.61065104
16.03129858,22.16740036,-21.28899956,-18.10479927,35.67070083
16.04129858,22.22839928,-21.25239944,-18.16580009,35.71781782
16.05129858,22.3137989,-21.20359993,-18.15359879,35.73585623
16.06129858,22.39920044,-21.20359993,-18.1901989,35.8078227
16.07129858,22.38699913,-21.21579933,-18.16580009,35.79502988
16.08129858,22.2894001,-21.25239944,-18.29999924,35.82417914
16.09129858,22.15519905,-21.24020004,-18.32439995,35.74608477
16.10129858,22.10639954,-21.17919922,-18.25119972,35.64207726
16.11129858,22.14299965,-21.16699982,-18.22679901,35.64506301
16.12129858,22.06979942,-21.19140053,-18.25119972,35.62664444
16.13129858,22.02099991,-21.21579933,-18.31220055,35.64226798
16.14129858,21.95999908,-21.20359993,-18.32439995,35.60362121
16.15129858,21.9843998,-21.19140053,-18.38539886,35.64284195
16.16129858,22.09420013,-21.21579933,-18.28779984,35.67502549
16.17130453,22.17959976,-21.24020004,-18.31220055,35.75496374
16.18130453,22.24059868,-21.27680016,-18.36100006,35.8395421
16.19130453,22.26499939,-21.21579933,-18.38539886,35.83103725
16.20130453,22.33819962,-21.24020004,-18.32439995,35.85979494
16.21130453,22.42359924,-21.22799873,-18.29999924,35.89339362
16.22130453,22.37479973,-21.21579933,-18.22679901,35.81840318
16.23130453,22.37479973,-21.22799873,-18.27560043,35.85048346
16.24130453,22.3137989,-21.17919922,-18.29999924,35.79600639
16.25130453,22.27719879,-21.1303997,-18.28779984,35.73808893
16.26130453,22.26499939,-21.1303997,-18.29999924,35.73673127
16.27130453,22.26499939,-21.15480042,-18.28779984,35.74492133
16.28130453,22.24059868,-21.1303997,-18.27560043,35.70904077
16.29130453,22.20400047,-21.1303997,-18.25119972,35.67376795
16.30130453,22.25279999,-21.1182003,-18.28779984,35.71567043
16.31130453,22.3137989,-21.10599899,-18.25119972,35.72779179
16.32130453,22.38699913,-21.1303997,-18.26339912,35.79417927
16.33130453,22.38699913,-20.94739914,-18.54399872,35.83086866
16.34130453,22.33819962,-20.93519974,-18.56839943,35.80591023
16.35130453,22.3137989,-20.91079903,-18.55620003,35.77009501
16.36130453,22.25279999,-20.92300034,-18.64159966,35.78363157
16.37130453,22.20400047,-20.92300034,-18.65379906,35.75966721
16.38130453,22.26499939,-20.91079903,-18.64159966,35.78408796
16.39130453,22.16740036,-20.93519974,-18.61719894,35.72500977
16.40130512,22.14299965,-20.93519974,-18.58059883,35.69080658
16.41130512,22.08199883,-21.14259911,-18.26339912,35.61145766
16.42130512,22.05760002,-21.17919922,-18.28779984,35.63060231
16.43130512,22.00880051,-21.15480042,-18.33659935,35.61100611
16.44130512,22.02099991,-21.15480042,-18.27560043,35.58718293
16.45130512,22.04539871,-21.14259911,-18.33659935,35.62639439
16.46130512,21.95999908,-21.17919922,-18.36100006,35.60795364
16.47130512,22.02099991,-21.14259911,-18.42199898,35.65534995
16.48130512,22.03319931,-21.14259911,-18.44639969,35.67549622
16.49130512,22.09420013,-21.15480042,-18.4708004,35.73303412
16.50130512,22.19179916,-21.14259911,-18.40979958,35.75480622
16.51130512,22.17959976,-21.21579933,-18.4829998,35.82828587
16.52130512,22.25279999,-21.20359993,-18.4951992,35.87272154
16.53130512,22.26499939,-21.21579933,-18.43420029,35.8561024
16.54130512,22.2894001,-21.21579933,-18.38539886,35.84620467
16.55130512,22.33819962,-21.22799873,-18.39760017,35.8900374
16.56130512,22.25279999,-21.31340027,-18.38539886,35.88134654
16.57130512,22.2894001,-21.25239944,-18.36100006,35.85537843
16.58130512,22.21619987,-21.21579933,-18.37319946,35.79447076
16.59130512,22.26499939,-21.19140053,-18.31220055,35.77907689
16.60130512,22.22839928,-21.22799873,-18.27560043,35.7592958
16.61130512,22.21619987,-21.21579933,-18.20240021,35.70710086
16.62130512,22.17959976,-21.21579933,-18.23900032,35.70302396
16.63130512,22.19179916,-21.15480042,-18.23900032,35.67439787
16.64130512,22.16740036,-21.17919922,-18.69039917,35.90658908
16.65130512,22.08199883,-21.20359993,-18.7757988,35.91292167
16.66130512,22.06979942,-21.20359993,-18.81239891,35.92457445
16.67130512,22.00880051,-21.15480042,-18.75139999,35.82635737
16.68130512,21.94779968,-21.19140053,-18.80019951,35.83613914
16.69130512,21.92339897,-21.25239944,-18.86120033,35.88934079
16.70130512,21.94779968,-21.25239944,-18.86120033,35.90425143
16.71130512,21.86240005,-21.25239944,-18.70260048,35.76892902
16.72130512,21.86240005,-21.14259911,-18.1779995,35.43181761
16.73130512,21.87459946,-21.14259911,-18.08040047,35.38938371
16.74130512,21.85019875,-21.35000038,-18.32439995,35.62355029
16.75130512,21.88679886,-21.38660049,-18.36100006,35.68676181
16.76130512,21.94779968,-21.33779907,-18.36100006,35.6950123
16.77130512,21.97220039,-21.31340027,-18.34879875,35.68917254
16.78130512,22.00880051,-21.28899956,-18.33659935,35.69089068
16.79130512,22.04539871,-21.31340027,-18.40979958,35.76564491
16.80130512,22.06979942,-21.28899956,-18.54399872,35.83542154
16.81130512,22.08199883,-21.27680016,-18.60499954,35.86729576
16.82130512,22.09420013,-21.06939888,-18.29999924,35.59442682
16.83130512,22.06979942,-21.06939888,-18.28779984,35.57301278
16.84130512,21.9965992,-21.04500008,-18.26339912,35.50062185
16.85130512,21.95999908,-21.00839996,-18.33659935,35.49401787
16.86130512,21.92339897,-21.03279877,-18.34879875,35.49214648
16.87130512,21.92339897,-21.02059937,-18.34879875,35.48491843
16.88130512,21.93560028,-21.04500008,-18.33659935,35.50061216
16.89130512,21.85019875,-21.03279877,-18.36100006,35.45329509
16.90130512,21.86240005,-21.04500008,-18.36100006,35.46805447
16.91130512,21.87459946,-21.05719948,-18.40979958,35.50809023
16.92130512,21.92339897,-21.09379959,-18.42199898,35.5661897
16.93130512,21.94779968,-21.09379959,-18.38539886,35.56230003
16.94130512,21.9965992,-21.10599899,-18.42199898,35.61858526
16.95130512,21.95999908,-21.22799873,-18.61719894,35.76967412
16.96130512,21.94779968,-21.22799873,-18.61719894,35.76218586
16.97130512,22.03319931,-21.22799873,-18.61719894,35.81466039
16.98130512,22.03319931,-21.17919922,-18.59280014,35.77307044
16.99130512,21.9843998,-21.14259911,-18.61719894,35.73406537
17.00130512,22.00880051,-21.1182003,-18.59280014,35.72195265
17.01130512,22.02099991,-21.1303997,-18.62940025,35.75573776
17.02130512,21.91119957,-21.10599899,-18.62940025,35.67377768
17.03130512,21.91119957,-20.97179985,-18.4708004,35.51179414
17.04130512,21.92339897,-20.97179985,-18.4829998,35.52566809
17.05130512,21.88679886,-20.88640022,-18.54399872,35.48455392
17.06130512,21.89900017,-20.94739914,-18.50740051,35.508923
17.07130512,21.92339897,-20.97179985,-18.39760017,35.48131203
17.08130512,21.89900017,-20.98399925,-18.40979958,35.47978514
17.09130512,21.83799934,-20.98399925,-18.37319946,35.42316895
17.10130512,21.88679886,-20.97179985,-18.28779984,35.40186402
17.11130512,21.89900017,-20.98399925,-18.33659935,35.44185814
17.12130512,21.89900017,-20.97179985,-18.37319946,35.45359017
17.13130512,21.93560028,-21.05719948,-18.25119972,35.4638196
17.14130512,21.97220039,-21.06939888,-18.31220055,35.52511574
17.15130512,21.9965992,-21.06939888,-18.37319946,35.5716798
17.16130512,22.06979942,-20.87419891,-18.67819977,35.66066984
17.17130512,22.14299965,-20.88640022,-18.67819977,35.71315296
17.18130512,22.15519905,-20.89859962,-18.71479988,35.74700052
17.19130512,22.19179916,-20.92300034,-18.72699928,35.79033941
17.20130512,22.25279999,-20.87419891,-18.69039917,35.78058564
17.21130512,22.25279999,-20.86199951,-18.7757988,35.81816231
17.22130512,22.20400047,-20.84980011,-18.80019951,35.79356511
17.23130512,22.20400047,-20.8253994,-18.81239891,35.78576882
17.24130512,22.09420013,-21.04500008,-18.53179932,35.69976602
17.25130512,22.06979942,-21.03279877,-18.53179932,35.67747548
17.26130512,21.97220039,-21.06939888,-18.55620003,35.65150374
17.27130512,21.93560028,-21.05719948,-18.51959991,35.60269359
17.28130512,21.88679886,-21.09379959,-18.53179932,35.60067319
17.29130512,21.86240005,-21.1303997,-18.43420029,35.55668809
17.30130512,21.87459946,-21.15480042,-18.40979958,35.56605689
17.31130512,21.86240005,-21.1303997,-18.42199898,35.55036391
17.32130512,21.95999908,-21.08160019,-18.42199898,35.58153275
17.33130512,21.93560028,-21.09379959,-18.4951992,35.61167413
17.34130512,21.97220039,-21.10599899,-18.50740051,35.64778615
17.35130512,21.9843998,-21.05719948,-18.4829998,35.61377214
17.36130512,21.97220039,-20.89859962,-18.81239891,35.68522676
17.37130512,21.9843998,-20.91079903,-18.82460022,35.7063149
17.38130512,21.97220039,-20.92300034,-18.81239891,35.69952221
17.39130512,21.94779968,-20.94739914,-18.7635994,35.6731286
17.40130512,21.87459946,-20.97179985,-18.80019951,35.66177214
17.41130512,21.87459946,-20.95960045,-18.80019951,35.65459934
17.42130512,21.91119957,-20.93519974,-18.83679962,35.68204415
17.43130512,21.89900017,-20.95960045,-18.84899902,35.69531935
17.44130512,21.88679886,-21.1182003,-18.4951992,35.59610571
17.45130512,21.88679886,-21.10599899,-18.4829998,35.58252998
17.46130512,21.93560028,-21.06939888,-18.4951992,35.59722633
17.47130512,21.92339897,-21.19140053,-18.94659996,35.89825245
17.48130512,21.92339897,-21.19140053,-18.92219925,35.88538008
17.49130512,21.91119957,-21.19140053,-18.88559914,35.85863881
